transacao_id,id_incremental,produto,quantidade,preco_unitario,valor_total,metodo_pagamento,localidade,data_transacao
TXN_8196921,8196921,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-05-19
TXN_3779320,3779320,Tea,4,1.5,6.0,Credit Card,In-Store,2023-03-27
TXN_9789876,9789876,Salad,4,5.0,20.0,Cash,Takeaway,2023-09-05
TXN_5992166,5992166,Juice,5,3.0,15.0,Cash,Takeaway,2023-10-01
TXN_6895165,6895165,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-02-18
TXN_6241505,6241505,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-11-20
TXN_4682737,4682737,Coffee,2,2.0,4.0,Cash,Takeaway,2023-02-03
TXN_9061471,9061471,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-13
TXN_8410979,8410979,Smoothie,3,4.0,12.0,Digital Wallet,In-Store,2023-05-02
TXN_8014289,8014289,Juice,5,3.0,15.0,Digital Wallet,In-Store,2023-12-04
TXN_2648236,2648236,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-09-10
TXN_5863650,5863650,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-08-09
TXN_1292476,1292476,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-09-07
TXN_5808749,5808749,Salad,1,5.0,5.0,Cash,Takeaway,2023-01-25
TXN_2168513,2168513,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-02-09
TXN_7248722,7248722,Cake,3,3.0,9.0,Cash,Takeaway,2023-04-06
TXN_1850339,1850339,Cookie,5,1.0,5.0,Cash,Takeaway,2023-01-17
TXN_4551353,4551353,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-08-17
TXN_6744096,6744096,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-11-15
TXN_5188843,5188843,Smoothie,2,4.0,8.0,Cash,In-Store,2023-02-06
TXN_4821343,4821343,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-09-16
TXN_8404563,8404563,Tea,1,1.5,1.5,Cash,In-Store,2023-01-22
TXN_8942133,8942133,Salad,3,5.0,15.0,Cash,Takeaway,2023-10-04
TXN_8359693,8359693,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-10-23
TXN_6963106,6963106,Sandwich,1,4.0,4.0,Cash,In-Store,2023-06-01
TXN_1899827,1899827,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-06-24
TXN_9157625,9157625,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-02-10
TXN_5433077,5433077,Cake,4,3.0,12.0,Cash,In-Store,2023-11-29
TXN_7954416,7954416,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-06-04
TXN_7421687,7421687,Coffee,5,2.0,10.0,Credit Card,In-Store,2023-11-18
TXN_1903825,1903825,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-01
TXN_4267136,4267136,Tea,1,1.5,1.5,Credit Card,In-Store,2023-08-02
TXN_7187140,7187140,Juice,2,3.0,6.0,Credit Card,In-Store,2023-05-25
TXN_7568175,7568175,Salad,1,5.0,5.0,Cash,In-Store,2023-11-06
TXN_8843061,8843061,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-11-10
TXN_7079566,7079566,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-10-20
TXN_3937788,3937788,Smoothie,1,4.0,4.0,Cash,In-Store,2023-06-27
TXN_8343414,8343414,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-02-28
TXN_4801327,4801327,Cake,5,3.0,15.0,Cash,In-Store,2023-02-03
TXN_6025054,6025054,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-03-10
TXN_9929033,9929033,Coffee,2,2.0,4.0,Cash,Takeaway,2023-02-17
TXN_7495804,7495804,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-11-24
TXN_8183734,8183734,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-08-25
TXN_2785654,2785654,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-02-21
TXN_1121833,1121833,Coffee,4,2.0,8.0,Credit Card,In-Store,2023-03-16
TXN_1512159,1512159,Cake,2,3.0,6.0,Credit Card,In-Store,2023-11-25
TXN_4566950,4566950,Coffee,2,2.0,4.0,Cash,Takeaway,2023-09-29
TXN_3219378,3219378,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-12-04
TXN_6372515,6372515,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-11-22
TXN_4745933,4745933,Salad,1,5.0,5.0,Digital Wallet,In-Store,2023-11-05
TXN_6994245,6994245,Coffee,4,2.0,8.0,Digital Wallet,In-Store,2023-12-30
TXN_8103630,8103630,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-03-08
TXN_3252542,3252542,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-09-22
TXN_1283149,1283149,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-23
TXN_6822426,6822426,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-05-27
TXN_8210816,8210816,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-08-12
TXN_5896728,5896728,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-10-06
TXN_4407308,4407308,Tea,4,1.5,6.0,Digital Wallet,In-Store,2023-09-19
TXN_7710078,7710078,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-12-05
TXN_6016707,6016707,Juice,1,3.0,3.0,Cash,In-Store,2023-06-27
TXN_3377626,3377626,Cookie,5,1.0,5.0,Cash,In-Store,2023-07-23
TXN_4982165,4982165,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-04-12
TXN_1581562,1581562,Coffee,2,2.0,4.0,Cash,In-Store,2023-01-01
TXN_2716560,2716560,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-08-29
TXN_4141941,4141941,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-05-18
TXN_5129701,5129701,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-11-09
TXN_7021592,7021592,Salad,4,5.0,20.0,Credit Card,In-Store,2023-07-01
TXN_5618631,5618631,Coffee,5,2.0,10.0,Credit Card,In-Store,2023-12-21
TXN_6496379,6496379,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-12-24
TXN_2386202,2386202,Salad,4,5.0,20.0,Cash,In-Store,2023-01-22
TXN_9190061,9190061,Salad,5,5.0,25.0,Cash,Takeaway,2023-06-14
TXN_2495471,2495471,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-10-22
TXN_7195393,7195393,Salad,2,5.0,10.0,Credit Card,In-Store,2023-01-24
TXN_8022892,8022892,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-08-07
TXN_4298189,4298189,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-10-13
TXN_3541304,3541304,Sandwich,3,4.0,12.0,Cash,In-Store,2023-04-22
TXN_3007866,3007866,Juice,4,3.0,12.0,Credit Card,In-Store,2023-04-14
TXN_2848421,2848421,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-08-07
TXN_3426338,3426338,Salad,1,5.0,5.0,Cash,In-Store,2023-07-31
TXN_6014389,6014389,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-07-21
TXN_7358729,7358729,Cookie,2,1.0,2.0,Cash,Takeaway,2023-02-25
TXN_9815521,9815521,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-05-26
TXN_1950187,1950187,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-04-13
TXN_5835004,5835004,Smoothie,5,4.0,20.0,Credit Card,In-Store,2023-04-14
TXN_2786231,2786231,Juice,1,3.0,3.0,Cash,Takeaway,2023-08-17
TXN_4262451,4262451,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-16
TXN_1231366,1231366,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-11-28
TXN_2713279,2713279,Cookie,4,1.0,4.0,Digital Wallet,In-Store,2023-02-12
TXN_4247602,4247602,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-07-13
TXN_6643922,6643922,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-06-24
TXN_4728936,4728936,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-02-27
TXN_6386388,6386388,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-05-21
TXN_6377838,6377838,Cake,2,3.0,6.0,Digital Wallet,Takeaway,2023-02-19
TXN_7719510,7719510,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-08-14
TXN_7908153,7908153,Cookie,3,1.0,3.0,Cash,In-Store,2023-01-19
TXN_5391160,5391160,Juice,2,3.0,6.0,Cash,In-Store,2023-03-09
TXN_1985223,1985223,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-09-21
TXN_2944460,2944460,Salad,1,5.0,5.0,Digital Wallet,In-Store,2023-04-16
TXN_2887257,2887257,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-08-27
TXN_3986876,3986876,Cake,3,3.0,9.0,Cash,Takeaway,2023-11-06
TXN_4464373,4464373,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-04-22
TXN_8795794,8795794,Sandwich,3,4.0,12.0,Cash,In-Store,2023-02-13
TXN_7246683,7246683,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-05-17
TXN_3691228,3691228,Cake,3,3.0,9.0,Cash,Takeaway,2023-10-26
TXN_8105705,8105705,Juice,1,3.0,3.0,Digital Wallet,Takeaway,2023-10-17
TXN_5531648,5531648,Coffee,5,2.0,10.0,Cash,Takeaway,2023-01-23
TXN_9938977,9938977,Cake,5,3.0,15.0,Cash,In-Store,2023-12-18
TXN_3326626,3326626,Cake,2,3.0,6.0,Cash,Takeaway,2023-09-26
TXN_4843989,4843989,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-30
TXN_6606514,6606514,Juice,1,3.0,3.0,Credit Card,In-Store,2023-06-25
TXN_9438576,9438576,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-05-05
TXN_1875220,1875220,Tea,3,1.5,4.5,Cash,In-Store,2023-03-07
TXN_1899114,1899114,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-04-05
TXN_2625388,2625388,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-02-09
TXN_7153665,7153665,Salad,5,5.0,25.0,Cash,In-Store,2023-07-31
TXN_9161256,9161256,Smoothie,2,4.0,8.0,Digital Wallet,In-Store,2023-01-01
TXN_1372003,1372003,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-10-13
TXN_2119809,2119809,Salad,5,5.0,25.0,Digital Wallet,In-Store,2023-04-21
TXN_5114283,5114283,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-05-28
TXN_8492074,8492074,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-11-12
TXN_1180397,1180397,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-04-05
TXN_4747863,4747863,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-10-04
TXN_5127984,5127984,Sandwich,3,4.0,12.0,Cash,In-Store,2023-11-12
TXN_1196223,1196223,Juice,3,3.0,9.0,Digital Wallet,In-Store,2023-10-14
TXN_9639089,9639089,Juice,4,3.0,12.0,Credit Card,In-Store,2023-05-14
TXN_5401244,5401244,Salad,1,5.0,5.0,Credit Card,In-Store,2023-07-08
TXN_8365857,8365857,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-10-06
TXN_9349657,9349657,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-03-14
TXN_1161606,1161606,Sandwich,5,4.0,20.0,Credit Card,Takeaway,2023-09-20
TXN_7565894,7565894,Salad,1,5.0,5.0,Cash,Takeaway,2023-07-15
TXN_9277276,9277276,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-09-15
TXN_1576076,1576076,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-07
TXN_4579086,4579086,Cake,2,3.0,6.0,Credit Card,In-Store,2023-07-20
TXN_3587916,3587916,Salad,3,5.0,15.0,Cash,In-Store,2023-07-09
TXN_9080521,9080521,Coffee,2,2.0,4.0,Credit Card,In-Store,2023-01-24
TXN_9648941,9648941,Coffee,2,2.0,4.0,Cash,Takeaway,2023-06-30
TXN_9989719,9989719,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-11-26
TXN_2264883,2264883,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-12-24
TXN_6862603,6862603,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-04-17
TXN_9852820,9852820,Salad,2,5.0,10.0,Credit Card,In-Store,2023-08-27
TXN_9531812,9531812,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-02-04
TXN_2119373,2119373,Salad,4,5.0,20.0,Credit Card,In-Store,2023-06-30
TXN_6803555,6803555,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-05-31
TXN_2086557,2086557,Smoothie,2,4.0,8.0,Cash,In-Store,2023-01-13
TXN_2539469,2539469,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-09-24
TXN_2764544,2764544,Juice,4,3.0,12.0,Cash,In-Store,2023-04-02
TXN_3116803,3116803,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-09-10
TXN_7403963,7403963,Sandwich,4,4.0,16.0,Cash,In-Store,2023-07-27
TXN_4966750,4966750,Cookie,3,1.0,3.0,Digital Wallet,In-Store,2023-12-24
TXN_7770188,7770188,Juice,5,3.0,15.0,Digital Wallet,In-Store,2023-10-28
TXN_1865302,1865302,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-08-16
TXN_4224423,4224423,Juice,3,3.0,9.0,Cash,Takeaway,2023-08-27
TXN_5719592,5719592,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-08-07
TXN_6121301,6121301,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-07
TXN_7514279,7514279,Salad,1,5.0,5.0,Credit Card,In-Store,2023-02-04
TXN_5153408,5153408,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-08-22
TXN_1209852,1209852,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-11-18
TXN_4508067,4508067,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-03-19
TXN_1516961,1516961,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-11-01
TXN_3595118,3595118,Juice,2,3.0,6.0,Cash,In-Store,2023-02-03
TXN_4040941,4040941,Cookie,1,1.0,1.0,Cash,In-Store,2023-02-20
TXN_4183705,4183705,Tea,2,1.5,3.0,Credit Card,In-Store,2023-11-23
TXN_5151780,5151780,Salad,4,5.0,20.0,Cash,Takeaway,2023-06-24
TXN_8140360,8140360,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-05-05
TXN_7873479,7873479,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-03-18
TXN_6775304,6775304,Tea,4,1.5,6.0,Cash,In-Store,2023-03-08
TXN_3801966,3801966,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-01-14
TXN_2210925,2210925,Juice,4,3.0,12.0,Cash,In-Store,2023-07-06
TXN_7750963,7750963,Tea,4,1.5,6.0,Credit Card,In-Store,2023-06-09
TXN_8134280,8134280,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-01-29
TXN_2014042,2014042,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-10-27
TXN_7276478,7276478,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-09-07
TXN_6036240,6036240,Cake,4,3.0,12.0,Credit Card,In-Store,2023-10-30
TXN_2882871,2882871,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-08-30
TXN_1047450,1047450,Coffee,2,2.0,4.0,Cash,In-Store,2023-11-19
TXN_9673685,9673685,Salad,1,5.0,5.0,Cash,In-Store,2023-12-11
TXN_3547569,3547569,Smoothie,4,4.0,16.0,Digital Wallet,In-Store,2023-08-04
TXN_2964982,2964982,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-04-15
TXN_5723229,5723229,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-06-23
TXN_1065721,1065721,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-12-06
TXN_8155446,8155446,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-12-20
TXN_2253852,2253852,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-08-26
TXN_6994752,6994752,Juice,4,3.0,12.0,Cash,Takeaway,2023-06-17
TXN_8260297,8260297,Salad,2,5.0,10.0,Cash,In-Store,2023-07-04
TXN_7152012,7152012,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-04-02
TXN_3645674,3645674,Tea,4,1.5,6.0,Cash,Takeaway,2023-07-18
TXN_4543793,4543793,Sandwich,2,4.0,8.0,Cash,In-Store,2023-10-12
TXN_3313534,3313534,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-01-05
TXN_4969431,4969431,Salad,4,5.0,20.0,Credit Card,Takeaway,2023-04-11
TXN_2575331,2575331,Cookie,5,1.0,5.0,Cash,In-Store,2023-03-20
TXN_3544380,3544380,Juice,1,3.0,3.0,Credit Card,In-Store,2023-09-13
TXN_2104473,2104473,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-01
TXN_3819405,3819405,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-02-16
TXN_1696813,1696813,Cookie,3,1.0,3.0,Cash,In-Store,2023-04-02
TXN_1984774,1984774,Tea,3,1.5,4.5,Cash,Takeaway,2023-11-13
TXN_1057760,1057760,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-02-20
TXN_1728644,1728644,Coffee,1,2.0,2.0,Cash,Takeaway,2023-04-07
TXN_5201123,5201123,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-07-12
TXN_6172528,6172528,Smoothie,3,4.0,12.0,Credit Card,In-Store,2023-05-18
TXN_4146795,4146795,Tea,5,1.5,7.5,Cash,In-Store,2023-10-29
TXN_5018462,5018462,Smoothie,5,4.0,20.0,Cash,In-Store,2023-11-28
TXN_1417400,1417400,Cookie,2,1.0,2.0,Cash,In-Store,2023-03-20
TXN_4422898,4422898,Salad,2,5.0,10.0,Credit Card,In-Store,2023-04-20
TXN_3196388,3196388,Salad,3,5.0,15.0,Cash,In-Store,2023-03-04
TXN_6960031,6960031,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-04-25
TXN_8963106,8963106,Coffee,5,2.0,10.0,Cash,In-Store,2023-04-01
TXN_7875743,7875743,Cake,5,3.0,15.0,Cash,Takeaway,2023-04-17
TXN_1933315,1933315,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-09-29
TXN_4668931,4668931,Juice,3,3.0,9.0,Cash,In-Store,2023-07-09
TXN_2504703,2504703,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-01-09
TXN_3113428,3113428,Juice,2,3.0,6.0,Cash,In-Store,2023-10-30
TXN_9034955,9034955,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-09-07
TXN_3546303,3546303,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-09-11
TXN_7838802,7838802,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-11-20
TXN_6736326,6736326,Salad,2,5.0,10.0,Credit Card,In-Store,2023-04-14
TXN_9327861,9327861,Tea,5,1.5,7.5,Credit Card,In-Store,2023-07-17
TXN_3971440,3971440,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-10-22
TXN_8494583,8494583,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-11-29
TXN_8083377,8083377,Tea,4,1.5,6.0,Digital Wallet,In-Store,2023-01-06
TXN_8340038,8340038,Tea,1,1.5,1.5,Digital Wallet,In-Store,2023-07-15
TXN_2275799,2275799,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-10-04
TXN_1861717,1861717,Tea,2,1.5,3.0,Cash,In-Store,2023-11-10
TXN_3421079,3421079,Smoothie,1,4.0,4.0,Credit Card,In-Store,2023-12-18
TXN_4971607,4971607,Smoothie,5,4.0,20.0,Cash,In-Store,2023-03-30
TXN_6966241,6966241,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-04-13
TXN_5777164,5777164,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-02-07
TXN_3787234,3787234,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-03-15
TXN_8649416,8649416,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-09-21
TXN_4565080,4565080,Smoothie,4,4.0,16.0,Digital Wallet,In-Store,2023-09-28
TXN_8348710,8348710,Coffee,1,2.0,2.0,Cash,In-Store,2023-12-27
TXN_8495889,8495889,Cake,1,3.0,3.0,Cash,Takeaway,2023-06-26
TXN_7764175,7764175,Salad,3,5.0,15.0,Cash,In-Store,2023-09-02
TXN_8316135,8316135,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-11-06
TXN_7910956,7910956,Coffee,5,2.0,10.0,Digital Wallet,In-Store,2023-07-21
TXN_1142233,1142233,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-09-01
TXN_8532735,8532735,Coffee,2,2.0,4.0,Cash,Takeaway,2023-07-28
TXN_1697299,1697299,Smoothie,3,4.0,12.0,Cash,In-Store,2023-10-08
TXN_8445753,8445753,Tea,4,1.5,6.0,Cash,Takeaway,2023-04-07
TXN_6612143,6612143,Tea,5,1.5,7.5,Cash,In-Store,2023-11-07
TXN_3455103,3455103,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-04-22
TXN_4216294,4216294,Tea,4,1.5,6.0,Cash,In-Store,2023-10-19
TXN_4008135,4008135,Cookie,5,1.0,5.0,Cash,Takeaway,2023-11-25
TXN_5654331,5654331,Coffee,4,2.0,8.0,Cash,In-Store,2023-07-31
TXN_1213938,1213938,Salad,5,5.0,25.0,Digital Wallet,Takeaway,2023-07-06
TXN_8482887,8482887,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-10-29
TXN_9548077,9548077,Tea,2,1.5,3.0,Cash,In-Store,2023-07-05
TXN_9185022,9185022,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-06-19
TXN_6841993,6841993,Juice,3,3.0,9.0,Cash,Takeaway,2023-09-15
TXN_9541057,9541057,Juice,4,3.0,12.0,Cash,In-Store,2023-04-24
TXN_2451247,2451247,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-02-14
TXN_6272908,6272908,Juice,3,3.0,9.0,Cash,Takeaway,2023-12-01
TXN_4048690,4048690,Cake,3,3.0,9.0,Cash,In-Store,2023-09-06
TXN_3919995,3919995,Tea,3,1.5,4.5,Cash,Takeaway,2023-01-26
TXN_3522385,3522385,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-03-19
TXN_9756401,9756401,Salad,3,5.0,15.0,Cash,In-Store,2023-02-04
TXN_7260110,7260110,Salad,5,5.0,25.0,Credit Card,In-Store,2023-03-07
TXN_1588687,1588687,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-08-22
TXN_3125699,3125699,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-02-05
TXN_5666369,5666369,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-07-17
TXN_4082099,4082099,Juice,2,3.0,6.0,Credit Card,In-Store,2023-06-01
TXN_8955306,8955306,Coffee,3,2.0,6.0,Credit Card,In-Store,2023-10-14
TXN_7851403,7851403,Coffee,5,2.0,10.0,Credit Card,Takeaway,2023-03-06
TXN_6403012,6403012,Juice,5,3.0,15.0,Cash,In-Store,2023-07-23
TXN_2294776,2294776,Juice,4,3.0,12.0,Credit Card,Takeaway,2023-04-10
TXN_2556999,2556999,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-08-14
TXN_6564856,6564856,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-02-16
TXN_8732682,8732682,Salad,5,5.0,25.0,Credit Card,In-Store,2023-04-07
TXN_2875074,2875074,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-02-06
TXN_3587915,3587915,Salad,2,5.0,10.0,Digital Wallet,Takeaway,2023-06-24
TXN_7226052,7226052,Sandwich,3,4.0,12.0,Cash,In-Store,2023-02-21
TXN_8112788,8112788,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-08-07
TXN_4179583,4179583,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-06-13
TXN_3787265,3787265,Salad,1,5.0,5.0,Credit Card,In-Store,2023-12-16
TXN_3577683,3577683,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-09-17
TXN_4940237,4940237,Cake,2,3.0,6.0,Cash,Takeaway,2023-08-03
TXN_8765822,8765822,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-03-22
TXN_3205813,3205813,Juice,3,3.0,9.0,Cash,In-Store,2023-04-25
TXN_1837764,1837764,Tea,3,1.5,4.5,Cash,In-Store,2023-07-30
TXN_1534763,1534763,Cookie,2,1.0,2.0,Cash,Takeaway,2023-09-17
TXN_4485458,4485458,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-12-08
TXN_3964550,3964550,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-06-09
TXN_4529101,4529101,Cookie,2,1.0,2.0,Digital Wallet,In-Store,2023-09-17
TXN_5213761,5213761,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-08-18
TXN_9535721,9535721,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-08-03
TXN_2161372,2161372,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-12-17
TXN_7267366,7267366,Sandwich,3,4.0,12.0,Digital Wallet,Takeaway,2023-06-02
TXN_5426507,5426507,Juice,2,3.0,6.0,Cash,Takeaway,2023-06-13
TXN_3855408,3855408,Cookie,1,1.0,1.0,Cash,Takeaway,2023-06-02
TXN_6992783,6992783,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-01-29
TXN_2785262,2785262,Salad,3,5.0,15.0,Cash,Takeaway,2023-08-30
TXN_4330643,4330643,Cookie,3,1.0,3.0,Cash,Takeaway,2023-05-15
TXN_5476485,5476485,Juice,2,3.0,6.0,Cash,In-Store,2023-01-07
TXN_2581559,2581559,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-03-25
TXN_5968921,5968921,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-10-10
TXN_6428404,6428404,Salad,2,5.0,10.0,Digital Wallet,In-Store,2023-02-06
TXN_1190402,1190402,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-12-01
TXN_6349424,6349424,Sandwich,5,4.0,20.0,Cash,Takeaway,2023-02-24
TXN_3851928,3851928,Juice,3,3.0,9.0,Credit Card,In-Store,2023-02-07
TXN_7791293,7791293,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-04-08
TXN_4693942,4693942,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-12-16
TXN_5563486,5563486,Juice,5,3.0,15.0,Digital Wallet,In-Store,2023-03-13
TXN_5697414,5697414,Cake,5,3.0,15.0,Credit Card,In-Store,2023-02-16
TXN_5422843,5422843,Sandwich,2,4.0,8.0,Cash,In-Store,2023-07-21
TXN_6650875,6650875,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-01-29
TXN_3898445,3898445,Sandwich,3,4.0,12.0,Cash,Takeaway,2023-06-17
TXN_7641606,7641606,Coffee,3,2.0,6.0,Credit Card,Takeaway,2023-12-26
TXN_2672972,2672972,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-06-15
TXN_6091542,6091542,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-17
TXN_4184461,4184461,Salad,2,5.0,10.0,Digital Wallet,In-Store,2023-02-22
